CMDLINE /Users/Q642074/miniconda3/envs/qiro/bin/python time_test_run.py
MEM 423.562500 1701179217.2097
MEM 423.562500 1701179217.3178
MEM 423.562500 1701179217.4212
MEM 423.562500 1701179217.5294
MEM 421.562500 1701179217.6363
MEM 421.562500 1701179217.7443
MEM 421.562500 1701179217.8523
MEM 421.562500 1701179217.9604
MEM 421.562500 1701179218.0684
MEM 421.562500 1701179218.1765
MEM 421.562500 1701179218.2845
MEM 421.562500 1701179218.3926
MEM 421.562500 1701179218.5002
MEM 421.562500 1701179218.6085
MEM 421.562500 1701179218.7121
MEM 421.562500 1701179218.8200
MEM 421.562500 1701179218.9281
MEM 421.562500 1701179219.0361
MEM 421.562500 1701179219.1414
MEM 421.562500 1701179219.2466
MEM 421.562500 1701179219.3547
MEM 422.656250 1701179219.4621
MEM 421.562500 1701179219.5702
MEM 421.562500 1701179219.6786
MEM 422.078125 1701179219.7867
MEM 422.078125 1701179219.8949
MEM 422.093750 1701179220.0032
MEM 422.093750 1701179220.1066
MEM 422.093750 1701179220.2137
MEM 422.093750 1701179220.3221
MEM 421.093750 1701179220.4301
MEM 421.093750 1701179220.5357
MEM 421.093750 1701179220.6439
MEM 419.453125 1701179220.7524
MEM 418.218750 1701179220.8608
MEM 418.218750 1701179220.9645
MEM 419.890625 1701179221.0728
MEM 419.546875 1701179221.1785
MEM 418.781250 1701179221.2868
MEM 418.781250 1701179221.3950
MEM 417.781250 1701179221.5030
MEM 417.781250 1701179221.6113
MEM 417.687500 1701179221.7194
MEM 417.703125 1701179221.8275
MEM 417.703125 1701179221.9306
MEM 417.703125 1701179222.0388
MEM 417.703125 1701179222.1471
MEM 417.640625 1701179222.2543
MEM 417.671875 1701179222.3629
MEM 417.671875 1701179222.4711
MEM 415.796875 1701179222.5793
MEM 415.656250 1701179222.6877
MEM 416.015625 1701179222.7960
MEM 416.015625 1701179222.9019
MEM 416.015625 1701179223.0099
MEM 416.734375 1701179223.1155
MEM 418.281250 1701179223.2237
MEM 417.781250 1701179223.3318
MEM 417.781250 1701179223.4398
MEM 424.093750 1701179223.5467
MEM 427.734375 1701179223.6547
MEM 422.750000 1701179223.7629
MEM 422.750000 1701179223.8709
MEM 422.750000 1701179223.9790
MEM 421.750000 1701179224.0872
MEM 419.750000 1701179224.1906
MEM 419.750000 1701179224.2986
MEM 419.750000 1701179224.4067
MEM 419.750000 1701179224.5147
MEM 419.750000 1701179224.6228
MEM 419.750000 1701179224.7309
MEM 419.750000 1701179224.8388
MEM 419.750000 1701179224.9469
MEM 419.750000 1701179225.0550
MEM 419.750000 1701179225.1631
MEM 420.968750 1701179225.2711
MEM 420.984375 1701179225.3792
MEM 419.984375 1701179225.4873
MEM 419.984375 1701179225.5953
MEM 419.984375 1701179225.6988
MEM 419.984375 1701179225.8068
MEM 419.984375 1701179225.9150
MEM 419.984375 1701179226.0230
MEM 419.984375 1701179226.1310
MEM 419.984375 1701179226.2392
MEM 419.984375 1701179226.3476
MEM 419.984375 1701179226.4557
MEM 419.984375 1701179226.5599
MEM 419.984375 1701179226.6680
MEM 419.984375 1701179226.7733
MEM 419.984375 1701179226.8766
MEM 419.984375 1701179226.9849
MEM 419.984375 1701179227.0934
MEM 419.984375 1701179227.2016
MEM 419.984375 1701179227.3096
MEM 419.984375 1701179227.4178
MEM 419.984375 1701179227.5261
MEM 419.984375 1701179227.6341
MEM 419.984375 1701179227.7425
MEM 419.984375 1701179227.8509
MEM 419.984375 1701179227.9591
MEM 419.984375 1701179228.0673
MEM 419.984375 1701179228.1754
MEM 419.984375 1701179228.2834
MEM 419.984375 1701179228.3866
MEM 419.984375 1701179228.4947
MEM 419.984375 1701179228.6027
MEM 419.984375 1701179228.7108
MEM 419.984375 1701179228.8188
MEM 419.984375 1701179228.9268
MEM 419.984375 1701179229.0349
MEM 419.984375 1701179229.1414
MEM 419.984375 1701179229.2496
MEM 419.984375 1701179229.3579
MEM 419.984375 1701179229.4661
MEM 419.984375 1701179229.5741
MEM 419.984375 1701179229.6821
MEM 419.984375 1701179229.7901
MEM 419.984375 1701179229.8980
MEM 419.984375 1701179230.0060
MEM 419.984375 1701179230.1142
MEM 419.984375 1701179230.2186
MEM 419.984375 1701179230.3265
MEM 419.984375 1701179230.4345
MEM 419.984375 1701179230.5427
MEM 419.984375 1701179230.6507
MEM 419.984375 1701179230.7588
MEM 419.984375 1701179230.8668
MEM 419.984375 1701179230.9751
MEM 419.984375 1701179231.0832
MEM 419.984375 1701179231.1914
MEM 419.984375 1701179231.2994
MEM 419.984375 1701179231.4077
MEM 419.984375 1701179231.5121
MEM 419.984375 1701179231.6199
MEM 419.984375 1701179231.7281
MEM 419.984375 1701179231.8318
MEM 419.984375 1701179231.9399
MEM 419.984375 1701179232.0478
MEM 419.984375 1701179232.1561
MEM 419.984375 1701179232.2642
MEM 419.984375 1701179232.3723
MEM 419.984375 1701179232.4805
MEM 419.984375 1701179232.5888
MEM 419.984375 1701179232.6969
MEM 420.125000 1701179232.8052
MEM 420.125000 1701179232.9094
MEM 420.125000 1701179233.0176
MEM 420.125000 1701179233.1256
MEM 420.125000 1701179233.2336
MEM 420.125000 1701179233.3417
MEM 420.125000 1701179233.4497
MEM 420.125000 1701179233.5576
MEM 420.125000 1701179233.6660
MEM 420.125000 1701179233.7740
MEM 420.125000 1701179233.8822
MEM 420.125000 1701179233.9865
MEM 420.125000 1701179234.0906
MEM 420.125000 1701179234.1986
MEM 420.125000 1701179234.3066
MEM 420.125000 1701179234.4146
MEM 419.343750 1701179234.5231
MEM 418.312500 1701179234.6342
MEM 416.750000 1701179234.7390
MEM 416.750000 1701179234.8471
MEM 416.750000 1701179234.9552
MEM 416.750000 1701179235.0588
MEM 415.750000 1701179235.1669
MEM 415.750000 1701179235.2749
MEM 415.750000 1701179235.3829
MEM 415.750000 1701179235.4910
MEM 415.750000 1701179235.5989
MEM 415.750000 1701179235.7069
MEM 415.562500 1701179235.8150
MEM 415.578125 1701179235.9229
MEM 415.578125 1701179236.0319
MEM 415.578125 1701179236.1399
MEM 415.578125 1701179236.2479
MEM 415.578125 1701179236.3559
MEM 415.578125 1701179236.4612
MEM 415.578125 1701179236.5692
MEM 415.578125 1701179236.6773
MEM 415.578125 1701179236.7854
MEM 415.578125 1701179236.8935
MEM 415.578125 1701179237.0016
MEM 415.578125 1701179237.1096
MEM 415.578125 1701179237.2176
MEM 415.578125 1701179237.3257
MEM 415.593750 1701179237.4292
MEM 415.593750 1701179237.5373
MEM 415.593750 1701179237.6454
MEM 415.593750 1701179237.7535
MEM 415.593750 1701179237.8614
MEM 415.593750 1701179237.9695
MEM 415.593750 1701179238.0777
MEM 415.593750 1701179238.1857
MEM 415.593750 1701179238.2937
MEM 416.031250 1701179238.4016
MEM 416.484375 1701179238.5096
MEM 416.656250 1701179238.6177
MEM 416.656250 1701179238.7257
MEM 416.656250 1701179238.8337
MEM 416.656250 1701179238.9417
MEM 416.656250 1701179239.0498
MEM 416.656250 1701179239.1538
MEM 416.656250 1701179239.2618
MEM 416.656250 1701179239.3699
MEM 416.656250 1701179239.4779
MEM 416.656250 1701179239.5859
MEM 416.656250 1701179239.6940
MEM 416.656250 1701179239.8021
MEM 416.656250 1701179239.9103
MEM 416.656250 1701179240.0185
MEM 416.656250 1701179240.1272
MEM 416.656250 1701179240.2319
MEM 416.656250 1701179240.3400
MEM 416.656250 1701179240.4480
MEM 416.656250 1701179240.5560
MEM 416.656250 1701179240.6641
MEM 416.656250 1701179240.7724
MEM 416.656250 1701179240.8773
MEM 416.656250 1701179240.9854
MEM 416.656250 1701179241.0935
MEM 418.484375 1701179241.1971
MEM 418.484375 1701179241.3037
MEM 418.484375 1701179241.4113
MEM 418.484375 1701179241.5184
MEM 418.484375 1701179241.6262
MEM 418.484375 1701179241.7346
MEM 418.484375 1701179241.8427
MEM 418.484375 1701179241.9507
MEM 421.500000 1701179242.0587
MEM 421.515625 1701179242.1667
MEM 421.515625 1701179242.2747
MEM 421.515625 1701179242.3828
MEM 421.515625 1701179242.4908
MEM 419.515625 1701179242.5989
MEM 419.515625 1701179242.7070
MEM 419.515625 1701179242.8150
MEM 419.515625 1701179242.9230
MEM 419.515625 1701179243.0310
MEM 419.515625 1701179243.1389
MEM 419.515625 1701179243.2469
MEM 419.515625 1701179243.3549
MEM 419.515625 1701179243.4629
MEM 419.515625 1701179243.5710
MEM 419.515625 1701179243.6790
MEM 419.515625 1701179243.7871
MEM 419.515625 1701179243.8951
MEM 419.515625 1701179244.0032
MEM 418.515625 1701179244.1114
MEM 418.515625 1701179244.2194
MEM 417.515625 1701179244.3274
MEM 417.515625 1701179244.4356
MEM 417.515625 1701179244.5436
MEM 417.515625 1701179244.6516
MEM 417.515625 1701179244.7596
MEM 417.515625 1701179244.8678
MEM 417.515625 1701179244.9731
MEM 417.515625 1701179245.0813
MEM 417.531250 1701179245.1897
MEM 417.531250 1701179245.2932
MEM 417.531250 1701179245.4015
MEM 417.531250 1701179245.5066
MEM 417.531250 1701179245.6146
MEM 417.531250 1701179245.7226
MEM 417.531250 1701179245.8285
MEM 417.531250 1701179245.9365
MEM 417.531250 1701179246.0445
MEM 417.531250 1701179246.1526
MEM 417.531250 1701179246.2606
MEM 417.531250 1701179246.3686
MEM 417.531250 1701179246.4768
MEM 417.531250 1701179246.5848
MEM 417.531250 1701179246.6928
MEM 417.531250 1701179246.8009
MEM 417.531250 1701179246.9090
MEM 417.531250 1701179247.0173
MEM 417.531250 1701179247.1254
MEM 417.531250 1701179247.2334
MEM 417.531250 1701179247.3414
MEM 417.531250 1701179247.4495
MEM 417.546875 1701179247.5578
MEM 417.546875 1701179247.6660
MEM 416.546875 1701179247.7705
MEM 416.546875 1701179247.8785
MEM 416.546875 1701179247.9865
MEM 416.546875 1701179248.0946
MEM 416.546875 1701179248.2027
MEM 416.546875 1701179248.3107
MEM 416.546875 1701179248.4186
MEM 416.546875 1701179248.5267
MEM 416.546875 1701179248.6349
MEM 416.546875 1701179248.7431
MEM 416.546875 1701179248.8514
MEM 416.546875 1701179248.9596
MEM 416.546875 1701179249.0676
MEM 416.546875 1701179249.1719
MEM 416.546875 1701179249.2801
MEM 416.546875 1701179249.3882
MEM 416.546875 1701179249.4964
MEM 416.546875 1701179249.6045
MEM 416.546875 1701179249.7092
MEM 416.546875 1701179249.8139
MEM 416.546875 1701179249.9217
MEM 416.546875 1701179250.0299
MEM 416.546875 1701179250.1384
MEM 416.546875 1701179250.2466
MEM 416.546875 1701179250.3547
MEM 416.546875 1701179250.4627
MEM 416.546875 1701179250.5707
MEM 416.546875 1701179250.6787
MEM 416.546875 1701179250.7867
MEM 416.546875 1701179250.8910
MEM 416.546875 1701179250.9991
MEM 416.546875 1701179251.1040
MEM 416.546875 1701179251.2123
MEM 416.546875 1701179251.3204
MEM 416.546875 1701179251.4284
MEM 416.546875 1701179251.5365
MEM 416.546875 1701179251.6448
MEM 415.296875 1701179251.7528
MEM 414.750000 1701179251.8615
MEM 414.562500 1701179251.9697
MEM 414.562500 1701179252.0776
MEM 414.656250 1701179252.1857
MEM 415.468750 1701179252.2933
MEM 415.468750 1701179252.4014
MEM 415.468750 1701179252.5102
MEM 415.468750 1701179252.6183
MEM 415.468750 1701179252.7263
MEM 415.468750 1701179252.8348
MEM 415.468750 1701179252.9428
MEM 415.468750 1701179253.0499
MEM 415.468750 1701179253.1586
MEM 415.468750 1701179253.2669
MEM 412.843750 1701179253.3755
MEM 412.968750 1701179253.4805
MEM 412.968750 1701179253.5858
MEM 412.968750 1701179253.6905
MEM 413.765625 1701179253.7947
MEM 413.765625 1701179253.9028
MEM 413.765625 1701179254.0108
MEM 413.765625 1701179254.1188
MEM 413.765625 1701179254.2269
MEM 413.765625 1701179254.3306
MEM 413.765625 1701179254.4387
MEM 413.765625 1701179254.5471
MEM 413.765625 1701179254.6554
MEM 413.765625 1701179254.7599
MEM 413.765625 1701179254.8679
MEM 413.765625 1701179254.9760
MEM 413.765625 1701179255.0840
MEM 413.765625 1701179255.1920
MEM 413.765625 1701179255.2999
MEM 413.765625 1701179255.4078
MEM 413.765625 1701179255.5148
MEM 413.765625 1701179255.6229
MEM 413.765625 1701179255.7310
MEM 414.000000 1701179255.8390
MEM 414.000000 1701179255.9471
MEM 414.000000 1701179256.0550
MEM 414.000000 1701179256.1632
MEM 414.000000 1701179256.2712
MEM 414.000000 1701179256.3793
MEM 414.000000 1701179256.4873
MEM 414.000000 1701179256.5953
MEM 414.000000 1701179256.7033
MEM 414.000000 1701179256.8113
MEM 414.000000 1701179256.9194
MEM 414.000000 1701179257.0275
MEM 414.000000 1701179257.1355
MEM 414.000000 1701179257.2434
MEM 414.000000 1701179257.3514
MEM 414.000000 1701179257.4594
MEM 414.000000 1701179257.5675
MEM 414.000000 1701179257.6756
MEM 414.000000 1701179257.7836
MEM 414.000000 1701179257.8916
MEM 414.000000 1701179257.9997
MEM 414.000000 1701179258.1081
MEM 414.000000 1701179258.2134
MEM 414.000000 1701179258.3215
MEM 414.000000 1701179258.4296
MEM 414.000000 1701179258.5376
MEM 414.000000 1701179258.6457
MEM 414.000000 1701179258.7537
MEM 414.000000 1701179258.8617
MEM 414.000000 1701179258.9699
MEM 414.000000 1701179259.0761
MEM 414.078125 1701179259.1843
MEM 416.312500 1701179259.2926
MEM 416.328125 1701179259.4010
MEM 416.328125 1701179259.5093
MEM 416.328125 1701179259.6172
MEM 416.328125 1701179259.7224
MEM 415.328125 1701179259.8306
MEM 415.328125 1701179259.9388
MEM 415.328125 1701179260.0470
MEM 412.390625 1701179260.1594
MEM 410.468750 1701179260.2675
MEM 410.468750 1701179260.3750
MEM 413.609375 1701179260.4832
MEM 391.171875 1701179260.5913
MEM 391.187500 1701179260.6993
MEM 392.375000 1701179260.8074
MEM 394.390625 1701179260.9154
MEM 394.421875 1701179261.0236
MEM 394.421875 1701179261.1318
MEM 394.515625 1701179261.2399
MEM 394.500000 1701179261.3483
MEM 394.515625 1701179261.4564
MEM 394.515625 1701179261.5646
MEM 394.500000 1701179261.6692
MEM 394.500000 1701179261.7773
MEM 394.500000 1701179261.8854
MEM 394.500000 1701179261.9917
MEM 394.531250 1701179262.0986
MEM 394.531250 1701179262.2068
MEM 394.531250 1701179262.3118
MEM 411.625000 1701179262.4213
MEM 411.625000 1701179262.5295
MEM 411.625000 1701179262.6375
MEM 411.625000 1701179262.7456
MEM 411.828125 1701179262.8537
MEM 411.828125 1701179262.9618
MEM 411.828125 1701179263.0665
MEM 411.828125 1701179263.1746
MEM 413.640625 1701179263.2826
MEM 413.656250 1701179263.3907
MEM 413.656250 1701179263.4993
MEM 413.656250 1701179263.6074
MEM 413.546875 1701179263.7162
MEM 412.546875 1701179263.8251
MEM 411.750000 1701179263.9307
MEM 411.656250 1701179264.0387
MEM 411.656250 1701179264.1424
MEM 411.187500 1701179264.2508
MEM 411.187500 1701179264.3592
MEM 411.718750 1701179264.4675
MEM 411.718750 1701179264.5754
MEM 411.718750 1701179264.6837
MEM 411.750000 1701179264.7893
MEM 411.937500 1701179264.8975
MEM 411.937500 1701179265.0056
MEM 411.937500 1701179265.1130
MEM 413.296875 1701179265.2212
MEM 413.312500 1701179265.3292
MEM 413.328125 1701179265.4345
MEM 413.328125 1701179265.5427
MEM 413.421875 1701179265.6507
MEM 412.421875 1701179265.7588
MEM 412.421875 1701179265.8669
MEM 412.578125 1701179265.9749
MEM 412.578125 1701179266.0829
MEM 412.578125 1701179266.1894
MEM 412.578125 1701179266.2975
MEM 412.578125 1701179266.4055
MEM 412.578125 1701179266.5137
MEM 412.578125 1701179266.6185
MEM 412.578125 1701179266.7255
MEM 412.687500 1701179266.8333
MEM 412.687500 1701179266.9414
MEM 412.687500 1701179267.0479
MEM 412.687500 1701179267.1522
MEM 412.796875 1701179267.2595
MEM 413.515625 1701179267.3654
MEM 413.843750 1701179267.4737
MEM 413.921875 1701179267.5818
MEM 413.968750 1701179267.6899
MEM 413.968750 1701179267.7980
MEM 413.984375 1701179267.9018
MEM 413.984375 1701179268.0099
MEM 413.984375 1701179268.1166
MEM 413.984375 1701179268.2241
MEM 413.984375 1701179268.3324
MEM 413.984375 1701179268.4403
MEM 412.984375 1701179268.5484
MEM 412.984375 1701179268.6565
MEM 413.031250 1701179268.7646
MEM 413.031250 1701179268.8728
MEM 413.031250 1701179268.9810
MEM 413.031250 1701179269.0896
MEM 413.031250 1701179269.1946
MEM 413.031250 1701179269.3026
MEM 413.031250 1701179269.4106
MEM 413.031250 1701179269.5186
MEM 413.031250 1701179269.6267
MEM 413.031250 1701179269.7334
MEM 413.031250 1701179269.8414
MEM 413.031250 1701179269.9497
MEM 413.031250 1701179270.0578
MEM 413.031250 1701179270.1664
MEM 413.031250 1701179270.2747
MEM 413.031250 1701179270.3829
MEM 413.046875 1701179270.4909
MEM 413.046875 1701179270.5990
MEM 413.046875 1701179270.7072
MEM 413.046875 1701179270.8152
MEM 413.078125 1701179270.9238
MEM 413.546875 1701179271.0323
MEM 413.578125 1701179271.1403
MEM 413.578125 1701179271.2486
MEM 413.578125 1701179271.3569
MEM 413.578125 1701179271.4649
MEM 413.656250 1701179271.5731
MEM 413.656250 1701179271.6780
MEM 413.656250 1701179271.7861
MEM 413.734375 1701179271.8943
MEM 413.734375 1701179272.0005
MEM 413.734375 1701179272.1086
MEM 413.734375 1701179272.2167
MEM 413.734375 1701179272.3246
MEM 413.796875 1701179272.4325
MEM 413.796875 1701179272.5405
MEM 413.796875 1701179272.6451
MEM 413.812500 1701179272.7534
MEM 413.812500 1701179272.8586
MEM 413.812500 1701179272.9669
MEM 413.812500 1701179273.0750
MEM 413.812500 1701179273.1831
MEM 413.812500 1701179273.2911
MEM 413.812500 1701179273.3997
MEM 413.812500 1701179273.5074
MEM 413.875000 1701179273.6155
MEM 413.875000 1701179273.7237
MEM 413.875000 1701179273.8320
MEM 413.875000 1701179273.9401
MEM 413.875000 1701179274.0455
MEM 413.875000 1701179274.1533
MEM 413.875000 1701179274.2612
MEM 413.875000 1701179274.3693
MEM 413.875000 1701179274.4722
MEM 413.875000 1701179274.5759
MEM 413.875000 1701179274.6838
MEM 413.875000 1701179274.7918
MEM 413.875000 1701179274.8997
MEM 413.875000 1701179275.0076
MEM 414.015625 1701179275.1158
MEM 413.031250 1701179275.2238
MEM 413.031250 1701179275.3278
MEM 417.484375 1701179275.4318
MEM 416.500000 1701179275.5398
MEM 416.500000 1701179275.6477
MEM 416.500000 1701179275.7558
MEM 416.500000 1701179275.8639
MEM 414.500000 1701179275.9718
MEM 414.500000 1701179276.0798
MEM 414.500000 1701179276.1876
MEM 418.109375 1701179276.2956
MEM 418.125000 1701179276.4036
MEM 418.125000 1701179276.5114
MEM 418.125000 1701179276.6194
MEM 417.125000 1701179276.7273
MEM 417.125000 1701179276.8353
MEM 417.125000 1701179276.9432
MEM 417.125000 1701179277.0511
MEM 417.125000 1701179277.1592
MEM 417.125000 1701179277.2641
MEM 417.125000 1701179277.3677
MEM 417.125000 1701179277.4756
MEM 417.125000 1701179277.5836
MEM 417.125000 1701179277.6879
MEM 417.125000 1701179277.7958
MEM 417.125000 1701179277.9036
MEM 417.125000 1701179278.0114
MEM 417.125000 1701179278.1193
MEM 417.125000 1701179278.2273
MEM 417.125000 1701179278.3304
MEM 417.125000 1701179278.4385
MEM 417.125000 1701179278.5465
MEM 417.125000 1701179278.6545
MEM 417.125000 1701179278.7597
MEM 417.125000 1701179278.8678
MEM 417.125000 1701179278.9759
MEM 417.125000 1701179279.0839
MEM 417.125000 1701179279.1919
MEM 417.125000 1701179279.2998
MEM 417.125000 1701179279.4078
MEM 417.125000 1701179279.5162
MEM 417.125000 1701179279.6243
MEM 417.125000 1701179279.7321
MEM 417.125000 1701179279.8402
MEM 417.125000 1701179279.9491
MEM 417.125000 1701179280.0570
MEM 417.125000 1701179280.1649
MEM 417.125000 1701179280.2728
MEM 417.125000 1701179280.3807
MEM 417.125000 1701179280.4886
MEM 417.125000 1701179280.5965
MEM 417.125000 1701179280.7044
MEM 417.125000 1701179280.8081
MEM 417.125000 1701179280.9163
MEM 417.125000 1701179281.0216
MEM 417.125000 1701179281.1297
MEM 417.125000 1701179281.2376
MEM 417.125000 1701179281.3457
MEM 416.125000 1701179281.4536
MEM 416.125000 1701179281.5615
MEM 416.125000 1701179281.6694
MEM 416.125000 1701179281.7775
MEM 413.125000 1701179281.8856
MEM 413.125000 1701179281.9939
MEM 413.125000 1701179282.0989
MEM 413.125000 1701179282.2048
MEM 413.125000 1701179282.3137
MEM 413.125000 1701179282.4217
MEM 413.125000 1701179282.5296
MEM 413.125000 1701179282.6345
MEM 413.125000 1701179282.7423
MEM 413.125000 1701179282.8503
MEM 413.125000 1701179282.9583
MEM 413.125000 1701179283.0662
MEM 413.140625 1701179283.1741
MEM 413.140625 1701179283.2821
MEM 413.140625 1701179283.3902
MEM 413.140625 1701179283.4981
MEM 413.140625 1701179283.6060
MEM 413.140625 1701179283.7140
MEM 413.140625 1701179283.8219
MEM 413.140625 1701179283.9298
MEM 413.156250 1701179284.0377
MEM 412.546875 1701179284.1456
MEM 412.546875 1701179284.2535
MEM 415.703125 1701179284.3613
MEM 415.718750 1701179284.4677
MEM 415.718750 1701179284.5755
MEM 415.734375 1701179284.6834
MEM 415.734375 1701179284.7917
MEM 415.734375 1701179284.8996
MEM 415.734375 1701179285.0050
